timestamp,PIP,Discharge_Press,Amps,Temp,Vibration,Flow_Rate,Hz,machine_status,PIP_rolling_mean,PIP_rolling_std,Amps_rolling_mean,Amps_rolling_std,Vibration_rolling_mean,Vibration_rolling_std,PIP_rate,Amps_rate
2024-06-01 00:00:00,102.48357076505616,200.8543676437349,70.03243847804173,173.24311589810048,1.0289017857294522,761.121930001641,60.0,NORMAL,102.48357076505616,0.0,70.03243847804173,0.0,1.0289017857294522,0.0,0.0,0.0
2024-06-01 00:01:00,99.30867849414408,200.0612771531577,69.22192207216,176.23776202736957,1.0319665318521982,746.6373417859959,60.0,NORMAL,100.89612462960011,2.2449878542986856,69.62718027510087,0.573121646861923,1.0304341587908252,0.0021671027660088668,-3.174892270912082,-0.810516405881728
2024-06-01 00:02:00,103.23844269050346,197.8442246679132,68.79790949252859,172.7422800914783,1.0335469394500187,739.1807303116719,60.0,NORMAL,101.67689731656789,2.0853784306736736,69.3507566809101,0.6272672646702323,1.0314717523438899,0.0023617722886224287,3.929764196359386,-0.4240125796314089
2024-06-01 00:03:00,107.61514928204012,199.98736669576107,70.69753908893563,177.3149011134937,1.0339136672396902,771.0374561648335,60.0,NORMAL,103.16146030793595,3.422705250836638,69.68745228291648,0.8460290742795628,1.03208223106784,0.0022824072055148987,4.37670659153666,1.8996295964070384
2024-06-01 00:04:00,98.82923312638331,202.4542081274647,70.37963123890763,173.50437331829806,1.033337373937989,769.8186949802307,60.0,NORMAL,102.29501487162543,3.5411610943439475,69.82588807411472,0.7953906193299907,1.0323332596418697,0.002054778263885655,-8.785916155656807,-0.3179078500279928
2024-06-01 00:05:00,98.8293152152541,199.3691893551058,72.50510197207511,176.4807073439872,1.0320887182616927,742.7704032550378,60.0,NORMAL,101.71739826223022,3.4689628423451824,70.27242372377478,1.3047917490383385,1.0322925027451735,0.0018405590777694064,8.208887078353655e-05,2.125470733167475
2024-06-01 00:06:00,107.89606407753696,202.09883815115137,71.01650398973328,175.75252772107356,1.0373686353022071,786.2643879241147,60.0,NORMAL,102.60006480727404,3.9346902812657105,70.378720904626,1.2238579267615908,1.0330176645390354,0.0025503069403320284,9.066748862282864,-1.4885979823418296
2024-06-01 00:07:00,103.83717364576457,195.8166561078848,69.00426350911171,173.05785783734817,1.0348046778939437,752.5148573940616,60.0,NORMAL,102.75470341208535,3.6689792109057193,70.20691373018671,1.2328805318067428,1.033241041208399,0.0024441952394171785,-4.058890431772397,-2.0122404806215712
2024-06-01 00:08:00,97.65262807032524,196.98053174427147,68.99847095813988,177.42108595959007,1.0172250103043372,771.4305203973054,60.0,NORMAL,102.18780615188979,3.830285227806962,70.0726423110704,1.221578663418019,1.0314614822190586,0.005807650199625888,-6.18454557543933,-0.005792550971833066
2024-06-01 00:09:00,102.71280021792982,196.3283974836301,69.53085165137212,178.84092347198515,1.0091665030596335,736.2013951875107,60.0,NORMAL,102.24030555849379,3.615041667245489,70.01846324510056,1.1643891509851807,1.0292319843031161,0.008926800427657327,5.0601721476045896,0.5323806932322412
2024-06-01 00:10:00,97.68291153593768,197.174343141038,69.64974894925703,173.50127299816774,0.9864992189135061,738.2476159191605,60.0,NORMAL,101.76023963558194,3.8876266069556222,69.9801942922221,1.1701532972538922,1.0249917276215217,0.016204842665643523,-5.029888681992148,0.11889729788491366
2024-06-01 00:11:00,97.67135123214872,206.4359052335305,69.64305171970449,173.6909555304954,0.9747516273022825,735.8468115949746,60.0,NORMAL,101.59650690938238,4.034070704018993,70.02230725697655,1.147184088111658,1.01927023716653,0.022389078657361547,-0.01156030378895423,-0.006697229552543149
2024-06-01 00:12:00,101.20981135783018,203.6301939655518,71.62130792880203,175.13741411838797,0.9800390643765814,758.1232082726806,60.0,NORMAL,101.39364377611506,3.9931272044336503,70.30464710060389,1.1597306860774594,1.0139194496591863,0.024856005330761707,3.5384601256814534,1.9782562090975375
2024-06-01 00:13:00,90.433598776711,194.61538440657827,69.02989348128615,176.73532402463067,0.9821178176074576,737.4316422134244,60.0,NORMAL,99.67548872558216,4.659523958625927,70.13788253983894,1.2155157051987984,1.008739864695963,0.0256118094931273,-10.776212581119182,-2.5914144475158736
2024-06-01 00:14:00,91.37541083743484,202.18749148204228,69.98138392228891,177.44892085052865,0.9905606247220102,750.49107060608,60.0,NORMAL,98.93010649668732,5.354330225026544,70.09805780817707,1.2132369539348788,1.004462189774365,0.024599334560513258,0.9418120607238478,0.9514904410027611
2024-06-01 00:15:00,97.18856235379512,198.04708843675715,69.47794815566165,174.2835294768203,1.0045523206723599,724.4204541258781,60.0,NORMAL,98.7660312105414,5.382825358403911,69.79534242653571,0.8769773536226645,1.001708550015432,0.0226252147331208,5.8131515163602785,-0.5034357666272626
2024-06-01 00:16:00,94.93584439832787,196.58807707264216,70.35400538204237,175.27570468381006,1.0034243787725288,750.4030904917986,60.0,NORMAL,97.47000924262049,4.413229870418479,69.72909256576663,0.7957373801008704,0.998314124362464,0.01892436467745211,-2.252717955467247,0.8760572263807234
2024-06-01 00:17:00,101.57123666297636,192.57130267138743,69.72628311919965,174.29627911251438,1.0132068626454824,762.7435047497344,60.0,NORMAL,97.24341554434167,4.096817433870701,69.80129452677542,0.7543416042183025,0.996154342837618,0.015153916986079161,6.6353922646484875,-0.6277222628427239
2024-06-01 00:18:00,95.45987962239394,204.8595934691012,68.0923097826789,174.1741273174194,0.9973110332762827,722.529753109572,60.0,NORMAL,97.02414069954855,4.131020168541474,69.71067840922933,0.9015586298983967,0.9941629451348126,0.013268505137937444,-6.111357040582419,-1.6339733365207536
2024-06-01 00:19:00,92.93848149332354,193.1806842516643,67.93647670310266,173.93675916172083,0.9914780911407521,788.4948997692651,60.0,NORMAL,96.04670882708794,3.7766237431569305,69.55124091440238,1.0633554100066085,0.9923941039429245,0.012180552606986122,-2.5213981290704055,-0.15583307957624015
2024-06-01 00:20:00,107.32824384460775,199.74018410995063,69.4160452819747,172.2729222189287,0.9711808773923336,739.6513136600346,60.0,NORMAL,97.01124205795495,5.20318931670227,69.52787054767415,1.0635180005580733,0.9908622697908072,0.013852712966478234,14.389762351284219,1.4795685788720476
2024-06-01 00:21:00,98.87111849756732,195.26844377137564,69.55722124507878,176.72633768576412,0.9822622439885609,760.4224322324195,60.0,NORMAL,97.1312187844968,5.233843538703498,69.51928750021159,1.0628312770671546,0.9916133314594351,0.013063288742333246,-8.457125347040432,0.1411759631040752
